,Mean,STD
0,0.08071111111111112,0.18103365916766415
1,0.08071111111111112,0.18103365916766415
2,0.08071111111111112,0.18103365916766415
3,0.08071111111111112,0.18103365916766415
4,0.08071111111111112,0.18103365916766415
5,0.08071111111111112,0.18103365916766415
6,0.08071111111111112,0.18103365916766415
7,0.08071111111111112,0.18103365916766415
8,0.08071111111111112,0.18103365916766415
9,0.08071111111111112,0.18103365916766415
10,0.08071111111111112,0.18103365916766415
11,0.08071111111111112,0.18103365916766415
12,0.08071111111111112,0.18103365916766415
13,0.08071111111111112,0.18103365916766415
14,0.08071111111111112,0.18103365916766415
15,0.08071111111111112,0.18103365916766415
16,0.08071111111111112,0.18103365916766415
17,0.08071111111111112,0.18103365916766415
18,0.18027222222222222,0.19252760170505592
19,0.18027222222222222,0.19252760170505592
20,0.18027222222222222,0.19252760170505592
21,0.18027222222222222,0.19252760170505592
22,0.18027222222222222,0.19252760170505592
23,0.18027222222222222,0.19252760170505592
24,0.18027222222222222,0.19252760170505592
25,0.18027222222222222,0.19252760170505592
26,0.18027222222222222,0.19252760170505592
27,0.18027222222222222,0.19252760170505592
28,0.18027222222222222,0.19252760170505592
29,0.18027222222222222,0.19252760170505592
30,0.18027222222222222,0.19252760170505592
31,0.18027222222222222,0.19252760170505592
32,0.18027222222222222,0.19252760170505592
33,0.18027222222222222,0.19252760170505592
34,0.18027222222222222,0.19252760170505592
35,0.18027222222222222,0.19252760170505592
36,0.06581666666666666,0.07559015847862426
37,0.06581666666666666,0.07559015847862426
38,0.06581666666666666,0.07559015847862426
39,0.06581666666666666,0.07559015847862426
40,0.06581666666666666,0.07559015847862426
41,0.06581666666666666,0.07559015847862426
42,0.06581666666666666,0.07559015847862426
43,0.06581666666666666,0.07559015847862426
44,0.06581666666666666,0.07559015847862426
45,0.06581666666666666,0.07559015847862426
46,0.06581666666666666,0.07559015847862426
47,0.06581666666666666,0.07559015847862426
48,0.06581666666666666,0.07559015847862426
49,0.06581666666666666,0.07559015847862426
50,0.06581666666666666,0.07559015847862426
51,0.06581666666666666,0.07559015847862426
52,0.06581666666666666,0.07559015847862426
53,0.06581666666666666,0.07559015847862426
54,0.06731666666666666,0.095668989689634
55,0.06731666666666666,0.095668989689634
56,0.06731666666666666,0.095668989689634
57,0.06731666666666666,0.095668989689634
58,0.06731666666666666,0.095668989689634
59,0.06731666666666666,0.095668989689634
60,0.06731666666666666,0.095668989689634
61,0.06731666666666666,0.095668989689634
62,0.06731666666666666,0.095668989689634
63,0.06731666666666666,0.095668989689634
64,0.06731666666666666,0.095668989689634
65,0.06731666666666666,0.095668989689634
66,0.06731666666666666,0.095668989689634
67,0.06731666666666666,0.095668989689634
68,0.06731666666666666,0.095668989689634
69,0.06731666666666666,0.095668989689634
70,0.06731666666666666,0.095668989689634
71,0.06731666666666666,0.095668989689634
72,0.14880555555555555,0.19457617130036375
73,0.14880555555555555,0.19457617130036375
74,0.14880555555555555,0.19457617130036375
75,0.14880555555555555,0.19457617130036375
76,0.14880555555555555,0.19457617130036375
77,0.14880555555555555,0.19457617130036375
78,0.14880555555555555,0.19457617130036375
79,0.14880555555555555,0.19457617130036375
80,0.14880555555555555,0.19457617130036375
81,0.14880555555555555,0.19457617130036375
82,0.14880555555555555,0.19457617130036375
83,0.14880555555555555,0.19457617130036375
84,0.14880555555555555,0.19457617130036375
85,0.14880555555555555,0.19457617130036375
86,0.14880555555555555,0.19457617130036375
87,0.14880555555555555,0.19457617130036375
88,0.14880555555555555,0.19457617130036375
89,0.14880555555555555,0.19457617130036375
90,0.07414444444444446,0.08815421128522596
91,0.07414444444444446,0.08815421128522596
92,0.07414444444444446,0.08815421128522596
93,0.07414444444444446,0.08815421128522596
94,0.07414444444444446,0.08815421128522596
95,0.07414444444444446,0.08815421128522596
96,0.07414444444444446,0.08815421128522596
97,0.07414444444444446,0.08815421128522596
98,0.07414444444444446,0.08815421128522596
99,0.07414444444444446,0.08815421128522596
100,0.07414444444444446,0.08815421128522596
101,0.07414444444444446,0.08815421128522596
102,0.07414444444444446,0.08815421128522596
103,0.07414444444444446,0.08815421128522596
104,0.07414444444444446,0.08815421128522596
105,0.07414444444444446,0.08815421128522596
106,0.07414444444444446,0.08815421128522596
107,0.07414444444444446,0.08815421128522596
108,0.03576666666666666,0.07347513384892637
109,0.03576666666666666,0.07347513384892637
110,0.03576666666666666,0.07347513384892637
111,0.03576666666666666,0.07347513384892637
112,0.03576666666666666,0.07347513384892637
113,0.03576666666666666,0.07347513384892637
114,0.03576666666666666,0.07347513384892637
115,0.03576666666666666,0.07347513384892637
116,0.03576666666666666,0.07347513384892637
117,0.03576666666666666,0.07347513384892637
118,0.03576666666666666,0.07347513384892637
119,0.03576666666666666,0.07347513384892637
120,0.03576666666666666,0.07347513384892637
121,0.03576666666666666,0.07347513384892637
122,0.03576666666666666,0.07347513384892637
123,0.03576666666666666,0.07347513384892637
124,0.03576666666666666,0.07347513384892637
125,0.03576666666666666,0.07347513384892637
126,0.03223888888888889,0.08378446535000941
